S0,K,T,C_mkt,P_mkt,iv_market
671.16,485.0,0.33,,2.94,0.3595
671.16,490.0,0.33,,3.08,0.3538
671.16,495.0,0.33,,3.25,0.3483
671.16,500.0,0.33,,3.41,0.3426
671.16,505.0,0.33,,3.59,0.3374
671.16,510.0,0.33,,3.79,0.3319
671.16,515.0,0.33,,3.99,0.3266
671.16,520.0,0.33,,4.21,0.3214
671.16,525.0,0.33,,4.45,0.3163
671.16,530.0,0.33,,4.71,0.3112
671.16,535.0,0.33,,4.97,0.3062
671.16,540.0,0.33,,5.27,0.3012
671.16,545.0,0.33,,5.57,0.2962
671.16,550.0,0.33,,5.91,0.2913
671.16,555.0,0.33,,6.27,0.2864
671.16,560.0,0.33,,6.65,0.2816
671.16,565.0,0.33,,7.07,0.2769
671.16,570.0,0.33,,7.51,0.2722
671.16,575.0,0.33,,7.99,0.2675
671.16,580.0,0.33,,8.5,0.2629
671.16,585.0,0.33,,9.05,0.2582
671.16,590.0,0.33,,9.64,0.2537
671.16,595.0,0.33,,10.28,0.2491
671.16,600.0,0.33,,10.96,0.2445
671.16,605.0,0.33,,11.68,0.2399
671.16,610.0,0.33,,12.46,0.2354
671.16,615.0,0.33,,13.29,0.2308
671.16,620.0,0.33,,14.2,0.2261
671.16,625.0,0.33,,15.15,0.2215
671.16,630.0,0.33,,16.19,0.2169
671.16,635.0,0.33,,17.3,0.2124
671.16,640.0,0.33,,18.5,0.2078
671.16,645.0,0.33,,19.79,0.203
671.16,650.0,0.33,,21.19,0.1986
671.16,655.0,0.33,,22.71,0.1941
671.16,660.0,0.33,,24.37,0.1896
671.16,665.0,0.33,,26.16,0.1851
671.16,670.0,0.33,,28.12,0.1808
671.16,675.0,0.33,,30.23,0.1765
671.16,680.0,0.33,,33.28,0.1769
671.16,685.0,0.33,,35.22,0.1692
671.16,690.0,0.33,,37.97,0.1654
671.16,695.0,0.33,,40.94,0.1618
671.16,700.0,0.33,,44.15,0.1586
671.16,705.0,0.33,,47.59,0.1557
671.16,710.0,0.33,,51.27,0.1526
671.16,715.0,0.33,,55.17,0.1504
671.16,720.0,0.33,,59.28,0.1487
671.16,725.0,0.33,,63.59,0.1481
671.16,730.0,0.33,,68.08,0.1471
671.16,735.0,0.33,,72.74,0.1483
671.16,740.0,0.33,,77.55,0.1508
671.16,745.0,0.33,,82.28,0.1567
671.16,750.0,0.33,,87.27,0.1648
671.16,755.0,0.33,,92.27,0.1716
671.16,760.0,0.33,,97.26,0.1793
671.16,765.0,0.33,,102.26,0.1855
671.16,770.0,0.33,,107.26,0.1917
671.16,775.0,0.33,,112.26,0.1985
671.16,780.0,0.33,,117.26,0.2048
671.16,785.0,0.33,,122.26,0.211
671.16,790.0,0.33,,127.44,0.2172
671.16,795.0,0.33,,132.26,0.2232
671.16,800.0,0.33,,137.27,0.2284
671.16,805.0,0.33,,142.27,0.2352
671.16,810.0,0.33,,147.27,0.238
671.16,815.0,0.33,,152.27,0.2448
671.16,820.0,0.33,,157.26,0.2527
671.16,825.0,0.33,,162.26,0.2584
671.16,830.0,0.33,,167.26,0.2641
671.16,835.0,0.33,,172.26,0.2675
671.16,840.0,0.33,,177.26,0.2753
671.16,845.0,0.33,,182.26,0.2808
671.16,850.0,0.33,,187.26,0.2863
671.16,345.0,0.36,,1.0,0.5308
671.16,350.0,0.36,,1.05,0.5238
671.16,355.0,0.36,,1.09,0.5168
671.16,360.0,0.36,,1.14,0.5096
671.16,365.0,0.36,,1.19,0.5028
671.16,370.0,0.36,,1.23,0.4959
671.16,375.0,0.36,,1.29,0.489
671.16,380.0,0.36,,1.34,0.4823
671.16,385.0,0.36,,1.4,0.4755
671.16,390.0,0.36,,1.46,0.4686
671.16,395.0,0.36,,1.52,0.462
671.16,400.0,0.36,,1.58,0.4553
671.16,405.0,0.36,,1.64,0.449
671.16,410.0,0.36,,1.71,0.4424
671.16,415.0,0.36,,1.77,0.4357
671.16,420.0,0.36,,1.85,0.4293
671.16,425.0,0.36,,1.92,0.423
671.16,430.0,0.36,,2.0,0.4167
671.16,435.0,0.36,,2.08,0.4103
671.16,440.0,0.36,,2.17,0.4042
671.16,445.0,0.36,,2.26,0.398
671.16,450.0,0.36,,2.37,0.3921
671.16,455.0,0.36,,2.46,0.3863
671.16,460.0,0.36,,2.58,0.3804
671.16,465.0,0.36,,2.7,0.3747
671.16,470.0,0.36,,2.82,0.369
671.16,475.0,0.36,,2.95,0.3633
671.16,480.0,0.36,,3.09,0.3578
671.16,485.0,0.36,,3.25,0.3521
671.16,490.0,0.36,,3.41,0.3468
671.16,495.0,0.36,,3.58,0.3416
671.16,500.0,0.36,,3.76,0.3363
671.16,504.0,0.36,,3.92,0.3323
671.16,505.0,0.36,,3.96,0.3312
671.16,506.0,0.36,,4.0,0.3301
671.16,507.0,0.36,,4.04,0.3291
671.16,508.0,0.36,,4.08,0.3281
671.16,509.0,0.36,,4.13,0.327
671.16,510.0,0.36,,4.17,0.326
671.16,511.0,0.36,,4.21,0.325
671.16,512.0,0.36,,4.26,0.324
671.16,513.0,0.36,,4.3,0.323
671.16,514.0,0.36,,4.35,0.322
671.16,515.0,0.36,,4.39,0.321
671.16,516.0,0.36,,4.45,0.32
671.16,517.0,0.36,,4.49,0.319
671.16,518.0,0.36,,4.54,0.318
671.16,519.0,0.36,,4.58,0.317
671.16,520.0,0.36,,4.63,0.316
671.16,521.0,0.36,,4.69,0.315
671.16,522.0,0.36,,4.73,0.314
671.16,523.0,0.36,,4.79,0.313
671.16,524.0,0.36,,4.84,0.3121
671.16,525.0,0.36,,4.89,0.3111
671.16,526.0,0.36,,4.95,0.3101
671.16,527.0,0.36,,5.0,0.3092
671.16,528.0,0.36,,5.05,0.3082
671.16,529.0,0.36,,5.11,0.3072
671.16,530.0,0.36,,5.17,0.3062
671.16,531.0,0.36,,5.22,0.3053
671.16,532.0,0.36,,5.28,0.3042
671.16,533.0,0.36,,5.34,0.3033
671.16,534.0,0.36,,5.4,0.3024
671.16,535.0,0.36,,5.46,0.3014
671.16,536.0,0.36,,5.52,0.3004
671.16,537.0,0.36,,5.58,0.2994
671.16,538.0,0.36,,5.65,0.2986
671.16,539.0,0.36,,5.71,0.2976
671.16,540.0,0.36,,5.78,0.2966
671.16,541.0,0.36,,5.84,0.2957
671.16,542.0,0.36,,5.91,0.2948
671.16,543.0,0.36,,5.97,0.2937
671.16,544.0,0.36,,6.04,0.2928
671.16,545.0,0.36,,6.11,0.2919
671.16,546.0,0.36,,6.18,0.2909
671.16,547.0,0.36,,6.25,0.29
671.16,548.0,0.36,,6.32,0.289
671.16,549.0,0.36,,6.39,0.2881
671.16,550.0,0.36,,6.46,0.2872
671.16,551.0,0.36,,6.54,0.2863
671.16,552.0,0.36,,6.62,0.2854
671.16,553.0,0.36,,6.7,0.2844
671.16,554.0,0.36,,6.78,0.2835
671.16,555.0,0.36,,6.85,0.2826
671.16,556.0,0.36,,6.93,0.2817
671.16,557.0,0.36,,7.02,0.2807
671.16,558.0,0.36,,7.09,0.2798
671.16,559.0,0.36,,7.17,0.2788
671.16,560.0,0.36,,7.27,0.2779
671.16,561.0,0.36,,7.34,0.277
671.16,562.0,0.36,,7.44,0.2761
671.16,563.0,0.36,,7.52,0.2752
671.16,564.0,0.36,,7.61,0.2743
671.16,565.0,0.36,,7.7,0.2734
671.16,566.0,0.36,,7.79,0.2725
671.16,567.0,0.36,,7.88,0.2715
671.16,568.0,0.36,,7.97,0.2706
671.16,569.0,0.36,,8.07,0.2697
671.16,570.0,0.36,,8.17,0.2688
671.16,571.0,0.36,,8.27,0.2679
671.16,572.0,0.36,,8.37,0.267
671.16,573.0,0.36,,8.47,0.2662
671.16,574.0,0.36,,8.57,0.2652
671.16,575.0,0.36,,8.67,0.2644
671.16,576.0,0.36,,8.78,0.2634
671.16,577.0,0.36,,8.88,0.2626
671.16,578.0,0.36,,8.99,0.2617
671.16,579.0,0.36,,9.1,0.2608
671.16,580.0,0.36,,9.21,0.2599
671.16,581.0,0.36,,9.32,0.259
671.16,582.0,0.36,,9.44,0.2581
671.16,583.0,0.36,,9.55,0.2572
671.16,584.0,0.36,,9.67,0.2564
671.16,585.0,0.36,,9.79,0.2555
671.16,586.0,0.36,,9.91,0.2546
671.16,590.0,0.36,,10.41,0.251
671.16,595.0,0.36,,11.06,0.2466
671.16,600.0,0.36,,11.78,0.2423
671.16,605.0,0.36,,12.53,0.2379
671.16,610.0,0.36,,13.33,0.2335
671.16,615.0,0.36,,14.22,0.2292
671.16,620.0,0.36,,15.12,0.2248
671.16,625.0,0.36,,16.11,0.2202
671.16,630.0,0.36,,17.16,0.2157
671.16,635.0,0.36,,18.29,0.2113
671.16,640.0,0.36,,19.5,0.2068
671.16,645.0,0.36,,20.8,0.2025
671.16,650.0,0.36,,22.23,0.198
671.16,655.0,0.36,,23.75,0.1936
671.16,660.0,0.36,,25.41,0.1895
671.16,665.0,0.36,,27.19,0.1853
671.16,670.0,0.36,,29.13,0.181
671.16,675.0,0.36,,31.23,0.1769
671.16,680.0,0.36,,33.66,0.1738
671.16,685.0,0.36,,36.15,0.1697
671.16,690.0,0.36,,38.84,0.1654
671.16,695.0,0.36,,41.74,0.1621
671.16,700.0,0.36,,44.15,0.1544
671.16,705.0,0.36,,48.25,0.156
671.16,710.0,0.36,,51.84,0.1539
671.16,715.0,0.36,,55.66,0.1516
671.16,720.0,0.36,,59.69,0.1498
671.16,725.0,0.36,,63.91,0.1484
671.16,730.0,0.36,,68.32,0.1478
671.16,735.0,0.36,,72.91,0.1482
671.16,740.0,0.36,,77.64,0.1504
671.16,745.0,0.36,,82.5,0.1545
671.16,750.0,0.36,,87.28,0.1615
671.16,755.0,0.36,,92.27,0.1667
671.16,760.0,0.36,,97.27,0.1729
671.16,765.0,0.36,,102.27,0.18
671.16,770.0,0.36,,107.26,0.1853
671.16,775.0,0.36,,112.26,0.1922
671.16,780.0,0.36,,117.26,0.1968
671.16,785.0,0.36,,122.26,0.2039
671.16,790.0,0.36,,127.26,0.2111
671.16,795.0,0.36,,132.26,0.215
671.16,800.0,0.36,,137.27,0.2231
671.16,805.0,0.36,,142.27,0.2268
671.16,810.0,0.36,,147.27,0.2345
671.16,815.0,0.36,,152.27,0.2378
671.16,430.0,0.44,,2.56,0.3966
671.16,435.0,0.44,,2.67,0.3911
671.16,440.0,0.44,,2.79,0.3854
671.16,445.0,0.44,,2.91,0.3799
671.16,450.0,0.44,,3.03,0.3747
671.16,455.0,0.44,,3.17,0.3692
671.16,460.0,0.44,,3.31,0.364
671.16,465.0,0.44,,3.46,0.3588
671.16,470.0,0.44,,3.62,0.3537
671.16,475.0,0.44,,3.79,0.3487
671.16,480.0,0.44,,3.96,0.3437
671.16,485.0,0.44,,4.15,0.3388
671.16,490.0,0.44,,4.36,0.3339
671.16,495.0,0.44,,4.56,0.3291
671.16,500.0,0.44,,4.79,0.3244
671.16,505.0,0.44,,5.04,0.3198
671.16,510.0,0.44,,5.29,0.3152
671.16,515.0,0.44,,5.57,0.3106
671.16,520.0,0.44,,5.86,0.3062
671.16,525.0,0.44,,6.17,0.3017
671.16,530.0,0.44,,6.5,0.2972
671.16,535.0,0.44,,6.83,0.2929
671.16,540.0,0.44,,7.22,0.2886
671.16,545.0,0.44,,7.61,0.2843
671.16,550.0,0.44,,8.03,0.28
671.16,555.0,0.44,,8.47,0.2759
671.16,560.0,0.44,,8.95,0.2717
671.16,565.0,0.44,,9.46,0.2676
671.16,570.0,0.44,,10.0,0.2636
671.16,575.0,0.44,,10.57,0.2595
671.16,580.0,0.44,,11.19,0.2554
671.16,585.0,0.44,,11.82,0.2514
671.16,590.0,0.44,,12.53,0.2474
671.16,595.0,0.44,,13.23,0.2434
671.16,600.0,0.44,,14.02,0.2394
671.16,605.0,0.44,,14.83,0.2353
671.16,610.0,0.44,,15.7,0.2313
671.16,611.0,0.44,,15.88,0.2304
671.16,612.0,0.44,,16.05,0.2296
671.16,613.0,0.44,,16.24,0.2288
671.16,614.0,0.44,,16.42,0.228
671.16,615.0,0.44,,16.62,0.2272
671.16,616.0,0.44,,16.8,0.2264
671.16,617.0,0.44,,16.99,0.2256
671.16,618.0,0.44,,17.2,0.2247
671.16,619.0,0.44,,17.39,0.2239
671.16,620.0,0.44,,17.59,0.2231
671.16,621.0,0.44,,17.8,0.2223
671.16,622.0,0.44,,18.0,0.2214
671.16,623.0,0.44,,18.2,0.2206
671.16,624.0,0.44,,18.41,0.2198
671.16,625.0,0.44,,18.63,0.219
671.16,626.0,0.44,,18.84,0.2182
671.16,627.0,0.44,,19.06,0.2174
671.16,628.0,0.44,,19.28,0.2166
671.16,629.0,0.44,,19.51,0.2158
671.16,630.0,0.44,,19.73,0.2149
671.16,631.0,0.44,,19.96,0.2141
671.16,632.0,0.44,,20.19,0.2133
671.16,633.0,0.44,,20.43,0.2126
671.16,634.0,0.44,,20.66,0.2116
671.16,635.0,0.44,,20.91,0.2108
671.16,636.0,0.44,,21.15,0.2101
671.16,637.0,0.44,,21.39,0.2092
671.16,638.0,0.44,,21.64,0.2085
671.16,639.0,0.44,,21.9,0.2075
671.16,640.0,0.44,,22.16,0.2067
671.16,641.0,0.44,,22.41,0.2059
671.16,642.0,0.44,,22.69,0.2051
671.16,643.0,0.44,,22.95,0.2043
671.16,644.0,0.44,,23.23,0.2034
671.16,645.0,0.44,,23.5,0.2026
671.16,646.0,0.44,,23.77,0.2018
671.16,647.0,0.44,,24.06,0.2011
671.16,648.0,0.44,,24.34,0.2004
671.16,649.0,0.44,,24.64,0.1994
671.16,650.0,0.44,,24.93,0.1986
671.16,651.0,0.44,,25.23,0.1978
671.16,652.0,0.44,,25.54,0.197
671.16,653.0,0.44,,25.85,0.1962
671.16,654.0,0.44,,26.16,0.1955
671.16,655.0,0.44,,26.48,0.1946
671.16,656.0,0.44,,26.8,0.1938
671.16,657.0,0.44,,27.12,0.193
671.16,658.0,0.44,,27.45,0.1922
671.16,659.0,0.44,,27.8,0.1915
671.16,660.0,0.44,,28.13,0.1909
671.16,661.0,0.44,,28.48,0.1901
671.16,662.0,0.44,,28.83,0.1892
671.16,663.0,0.44,,29.19,0.1884
671.16,664.0,0.44,,29.55,0.1876
671.16,665.0,0.44,,29.91,0.187
671.16,666.0,0.44,,30.29,0.1862
671.16,667.0,0.44,,30.66,0.1854
671.16,668.0,0.44,,31.05,0.1846
671.16,669.0,0.44,,31.43,0.1838
671.16,670.0,0.44,,31.83,0.183
671.16,671.0,0.44,,32.23,0.1823
671.16,672.0,0.44,,32.63,0.1815
671.16,673.0,0.44,,33.05,0.1808
671.16,674.0,0.44,,33.46,0.1801
671.16,675.0,0.44,,33.88,0.1793
671.16,676.0,0.44,,34.31,0.1786
671.16,677.0,0.44,,34.75,0.1779
671.16,678.0,0.44,,35.19,0.1771
671.16,679.0,0.44,,35.64,0.1763
671.16,680.0,0.44,,36.09,0.1756
671.16,681.0,0.44,,36.55,0.1749
671.16,682.0,0.44,,37.17,0.175
671.16,683.0,0.44,,37.64,0.1743
671.16,684.0,0.44,,38.13,0.1733
671.16,685.0,0.44,,38.62,0.1728
671.16,686.0,0.44,,39.12,0.1716
671.16,687.0,0.44,,39.62,0.1713
671.16,688.0,0.44,,40.14,0.1706
671.16,689.0,0.44,,40.66,0.1699
671.16,690.0,0.44,,41.19,0.1693
671.16,691.0,0.44,,41.73,0.1684
671.16,692.0,0.44,,42.27,0.168
671.16,693.0,0.44,,42.83,0.1674
671.16,694.0,0.44,,43.39,0.1665
671.16,695.0,0.44,,43.95,0.1659
671.16,696.0,0.44,,44.53,0.165
671.16,697.0,0.44,,45.12,0.1642
671.16,698.0,0.44,,45.72,0.1639
671.16,699.0,0.44,,46.31,0.1633
671.16,700.0,0.44,,46.92,0.1624
671.16,701.0,0.44,,47.54,0.1618
671.16,702.0,0.44,,48.17,0.1614
671.16,703.0,0.44,,48.8,0.161
671.16,704.0,0.44,,49.45,0.1603
671.16,705.0,0.44,,50.1,0.1598
671.16,706.0,0.44,,50.76,0.1589
671.16,707.0,0.44,,51.43,0.1584
671.16,708.0,0.44,,52.11,0.1582
671.16,709.0,0.44,,52.8,0.1573
671.16,710.0,0.44,,53.49,0.1568
671.16,711.0,0.44,,54.19,0.1563
671.16,715.0,0.44,,57.09,0.1547
671.16,720.0,0.44,,60.89,0.1521
671.16,725.0,0.44,,64.89,0.1506
671.16,730.0,0.44,,69.08,0.1485
671.16,735.0,0.44,,73.45,0.1474
671.16,740.0,0.44,,78.0,0.1481
671.16,745.0,0.44,,82.69,0.1494
671.16,750.0,0.44,,87.5,0.1526
671.16,755.0,0.44,,92.27,0.1564
671.16,760.0,0.44,,97.27,0.1644
671.16,765.0,0.44,,102.44,0.1701
671.16,770.0,0.44,,107.27,0.175
671.16,775.0,0.44,,112.27,0.1797
671.16,780.0,0.44,,117.27,0.1864
671.16,785.0,0.44,,122.26,0.1927
671.16,790.0,0.44,,127.26,0.1984
671.16,795.0,0.44,,132.26,0.2039
671.16,800.0,0.44,,137.44,0.2074
671.16,805.0,0.44,,142.26,0.2145
671.16,810.0,0.44,,147.26,0.2188
671.16,815.0,0.44,,152.27,0.2227
671.16,820.0,0.44,,157.27,0.2287
671.16,825.0,0.44,,162.26,0.2326
671.16,830.0,0.44,,167.27,0.2403
671.16,245.0,0.57,,0.78,0.5985
671.16,250.0,0.57,,0.82,0.5912
671.16,255.0,0.57,,0.86,0.584
671.16,260.0,0.57,,0.9,0.5767
671.16,265.0,0.57,,0.94,0.5696
671.16,270.0,0.57,,0.98,0.5627
671.16,275.0,0.57,,1.03,0.5558
671.16,280.0,0.57,,1.08,0.5491
671.16,285.0,0.57,,1.12,0.5422
671.16,290.0,0.57,,1.17,0.5355
671.16,295.0,0.57,,1.23,0.5292
671.16,300.0,0.57,,1.28,0.5225
671.16,305.0,0.57,,1.33,0.5161
671.16,310.0,0.57,,1.39,0.5096
671.16,315.0,0.57,,1.44,0.5034
671.16,320.0,0.57,,1.5,0.4972
671.16,325.0,0.57,,1.56,0.4909
671.16,330.0,0.57,,1.63,0.4848
671.16,335.0,0.57,,1.69,0.4787
671.16,340.0,0.57,,1.77,0.4726
671.16,345.0,0.57,,1.83,0.4666
671.16,350.0,0.57,,1.9,0.4606
671.16,355.0,0.57,,1.98,0.4546
671.16,360.0,0.57,,2.05,0.4491
671.16,365.0,0.57,,2.12,0.4432
671.16,370.0,0.57,,2.21,0.4374
671.16,375.0,0.57,,2.29,0.4315
671.16,380.0,0.57,,2.38,0.426
671.16,385.0,0.57,,2.48,0.4204
671.16,390.0,0.57,,2.56,0.415
671.16,395.0,0.57,,2.67,0.4096
671.16,400.0,0.57,,2.77,0.4042
671.16,405.0,0.57,,2.88,0.3989
671.16,410.0,0.57,,3.0,0.3938
671.16,415.0,0.57,,3.11,0.3886
671.16,420.0,0.57,,3.24,0.3835
671.16,425.0,0.57,,3.37,0.3785
671.16,430.0,0.57,,3.5,0.3735
671.16,435.0,0.57,,3.65,0.3684
671.16,440.0,0.57,,3.8,0.3636
671.16,445.0,0.57,,3.96,0.3588
671.16,450.0,0.57,,4.12,0.3542
671.16,455.0,0.57,,4.3,0.3495
671.16,460.0,0.57,,4.49,0.345
671.16,465.0,0.57,,4.69,0.3405
671.16,470.0,0.57,,4.89,0.336
671.16,475.0,0.57,,5.12,0.3316
671.16,480.0,0.57,,5.36,0.3273
671.16,485.0,0.57,,5.6,0.3231
671.16,490.0,0.57,,5.86,0.3188
671.16,495.0,0.57,,6.13,0.3147
671.16,500.0,0.57,,6.42,0.3106
671.16,505.0,0.57,,6.73,0.3066
671.16,510.0,0.57,,7.05,0.3026
671.16,515.0,0.57,,7.41,0.2986
671.16,520.0,0.57,,7.77,0.2947
671.16,525.0,0.57,,8.14,0.2908
671.16,530.0,0.57,,8.55,0.287
671.16,535.0,0.57,,8.98,0.2833
671.16,540.0,0.57,,9.44,0.2795
671.16,545.0,0.57,,9.92,0.2758
671.16,550.0,0.57,,10.43,0.2722
671.16,555.0,0.57,,10.96,0.2686
671.16,560.0,0.57,,11.54,0.2649
671.16,565.0,0.57,,12.13,0.2614
671.16,570.0,0.57,,12.76,0.2578
671.16,575.0,0.57,,13.43,0.2543
671.16,580.0,0.57,,14.12,0.2507
671.16,585.0,0.57,,14.87,0.2472
671.16,590.0,0.57,,15.63,0.2436
671.16,595.0,0.57,,16.45,0.24
671.16,600.0,0.57,,17.3,0.2364
671.16,605.0,0.57,,18.2,0.2328
671.16,610.0,0.57,,19.13,0.2292
671.16,615.0,0.57,,20.13,0.2256
671.16,620.0,0.57,,21.18,0.222
671.16,625.0,0.57,,22.27,0.2183
671.16,630.0,0.57,,23.43,0.2146
671.16,635.0,0.57,,24.65,0.211
671.16,640.0,0.57,,25.94,0.2073
671.16,645.0,0.57,,27.31,0.2036
671.16,650.0,0.57,,28.77,0.2
671.16,655.0,0.57,,30.31,0.1964
671.16,660.0,0.57,,31.96,0.1929
671.16,665.0,0.57,,33.72,0.1894
671.16,670.0,0.57,,35.58,0.1859
671.16,675.0,0.57,,37.58,0.1825
671.16,680.0,0.57,,39.7,0.1791
671.16,685.0,0.57,,41.96,0.1758
671.16,690.0,0.57,,44.53,0.173
671.16,695.0,0.57,,47.12,0.17
671.16,700.0,0.57,,49.88,0.1672
671.16,705.0,0.57,,52.84,0.164
671.16,710.0,0.57,,55.99,0.1617
671.16,715.0,0.57,,59.33,0.1593
671.16,720.0,0.57,,62.86,0.1569
671.16,725.0,0.57,,66.59,0.1548
671.16,730.0,0.57,,70.5,0.1529
671.16,735.0,0.57,,74.59,0.1512
671.16,740.0,0.57,,78.86,0.1495
671.16,745.0,0.57,,83.28,0.1491
671.16,750.0,0.57,,87.89,0.1494
671.16,755.0,0.57,,92.61,0.1512
671.16,760.0,0.57,,97.3,0.1538
671.16,765.0,0.57,,102.45,0.1603
671.16,770.0,0.57,,107.45,0.1658
671.16,775.0,0.57,,112.46,0.1705
671.16,780.0,0.57,,117.46,0.1754
671.16,785.0,0.57,,122.46,0.1799
671.16,790.0,0.57,,127.42,0.1869
671.16,795.0,0.57,,132.34,0.1907
671.16,800.0,0.57,,137.42,0.1969
671.16,805.0,0.57,,142.27,0.2019
671.16,810.0,0.57,,147.44,0.2064
671.16,815.0,0.57,,152.27,0.211
671.16,820.0,0.57,,157.41,0.2158
671.16,825.0,0.57,,162.44,0.2206
671.16,830.0,0.57,,167.39,0.2257
671.16,835.0,0.57,,172.26,0.2301
671.16,840.0,0.57,,177.26,0.2353
671.16,845.0,0.57,,182.35,0.2399
671.16,850.0,0.57,,187.26,0.2429
671.16,855.0,0.57,,192.44,0.2478
671.16,860.0,0.57,,197.26,0.2523
671.16,865.0,0.57,,202.26,0.2581
671.16,870.0,0.57,,207.26,0.2612
671.16,410.0,0.61,,2.5,0.3878
671.16,420.0,0.61,,3.04,0.41
671.16,430.0,0.61,,2.93,0.3931
671.16,440.0,0.61,,4.03,0.3584
671.16,445.0,0.61,,4.2,0.3538
671.16,450.0,0.61,,4.38,0.3493
671.16,455.0,0.61,,4.56,0.3449
671.16,460.0,0.61,,4.76,0.3405
671.16,465.0,0.61,,4.97,0.3361
671.16,470.0,0.61,,5.2,0.3319
671.16,475.0,0.61,,5.43,0.3276
671.16,480.0,0.61,,5.67,0.3234
671.16,485.0,0.61,,5.94,0.3193
671.16,490.0,0.61,,6.21,0.3152
671.16,495.0,0.61,,6.5,0.3112
671.16,500.0,0.61,,6.8,0.3073
671.16,505.0,0.61,,7.12,0.3033
671.16,510.0,0.61,,7.46,0.2994
671.16,515.0,0.61,,7.82,0.2956
671.16,520.0,0.61,,8.22,0.2919
671.16,525.0,0.61,,8.61,0.2881
671.16,530.0,0.61,,9.04,0.2844
671.16,535.0,0.61,,9.47,0.2807
671.16,540.0,0.61,,9.96,0.2772
671.16,545.0,0.61,,10.45,0.2735
671.16,550.0,0.61,,10.98,0.2699
671.16,554.0,0.61,,11.41,0.2672
671.16,555.0,0.61,,11.53,0.2664
671.16,556.0,0.61,,11.64,0.2657
671.16,557.0,0.61,,11.76,0.265
671.16,558.0,0.61,,11.88,0.2643
671.16,559.0,0.61,,12.0,0.2637
671.16,560.0,0.61,,12.12,0.263
671.16,561.0,0.61,,12.23,0.2623
671.16,562.0,0.61,,12.36,0.2616
671.16,563.0,0.61,,12.48,0.2609
671.16,564.0,0.61,,12.61,0.2602
671.16,565.0,0.61,,12.73,0.2594
671.16,566.0,0.61,,12.86,0.2587
671.16,567.0,0.61,,12.99,0.258
671.16,568.0,0.61,,13.12,0.2574
671.16,569.0,0.61,,13.25,0.2567
671.16,570.0,0.61,,13.39,0.2561
671.16,571.0,0.61,,13.52,0.2553
671.16,572.0,0.61,,13.65,0.2546
671.16,573.0,0.61,,13.79,0.2539
671.16,574.0,0.61,,13.93,0.2532
671.16,575.0,0.61,,14.06,0.2525
671.16,576.0,0.61,,14.21,0.2518
671.16,577.0,0.61,,14.35,0.2511
671.16,578.0,0.61,,14.49,0.2504
671.16,579.0,0.61,,14.63,0.2498
671.16,580.0,0.61,,14.79,0.2491
671.16,581.0,0.61,,14.93,0.2484
671.16,582.0,0.61,,15.08,0.2477
671.16,583.0,0.61,,15.23,0.247
671.16,584.0,0.61,,15.38,0.2463
671.16,585.0,0.61,,15.54,0.2456
671.16,586.0,0.61,,15.69,0.2449
671.16,587.0,0.61,,15.84,0.2442
671.16,588.0,0.61,,16.0,0.2435
671.16,589.0,0.61,,16.16,0.2428
671.16,590.0,0.61,,16.34,0.2422
671.16,591.0,0.61,,16.48,0.2414
671.16,592.0,0.61,,16.66,0.2407
671.16,593.0,0.61,,16.81,0.24
671.16,594.0,0.61,,16.98,0.2393
671.16,595.0,0.61,,17.16,0.2386
671.16,596.0,0.61,,17.33,0.238
671.16,597.0,0.61,,17.5,0.2373
671.16,598.0,0.61,,17.67,0.2365
671.16,599.0,0.61,,17.85,0.2358
671.16,600.0,0.61,,18.02,0.2352
671.16,601.0,0.61,,18.2,0.2345
671.16,602.0,0.61,,18.39,0.2338
671.16,603.0,0.61,,18.57,0.233
671.16,604.0,0.61,,18.75,0.2324
671.16,605.0,0.61,,18.94,0.2316
671.16,606.0,0.61,,19.13,0.231
671.16,607.0,0.61,,19.32,0.2302
671.16,608.0,0.61,,19.51,0.2296
671.16,609.0,0.61,,19.7,0.2289
671.16,610.0,0.61,,19.9,0.2282
671.16,611.0,0.61,,20.09,0.2275
671.16,612.0,0.61,,20.3,0.2268
671.16,613.0,0.61,,20.5,0.226
671.16,614.0,0.61,,20.7,0.2254
671.16,615.0,0.61,,20.91,0.2246
671.16,616.0,0.61,,21.12,0.2239
671.16,617.0,0.61,,21.32,0.2232
671.16,618.0,0.61,,21.54,0.2225
671.16,619.0,0.61,,21.75,0.2218
671.16,620.0,0.61,,21.96,0.2211
671.16,621.0,0.61,,22.18,0.2204
671.16,622.0,0.61,,22.4,0.2197
671.16,623.0,0.61,,22.62,0.2189
671.16,624.0,0.61,,22.85,0.2182
671.16,625.0,0.61,,23.07,0.2175
671.16,626.0,0.61,,23.3,0.2168
671.16,627.0,0.61,,23.54,0.2161
671.16,628.0,0.61,,23.77,0.2153
671.16,629.0,0.61,,24.01,0.2146
671.16,630.0,0.61,,24.24,0.2139
671.16,631.0,0.61,,24.48,0.2132
671.16,632.0,0.61,,24.73,0.2125
671.16,633.0,0.61,,24.98,0.2118
671.16,634.0,0.61,,25.22,0.211
671.16,635.0,0.61,,25.47,0.2103
671.16,636.0,0.61,,25.73,0.2096
671.16,637.0,0.61,,25.98,0.2089
671.16,638.0,0.61,,26.24,0.2082
671.16,639.0,0.61,,26.51,0.2074
671.16,640.0,0.61,,26.77,0.2067
671.16,641.0,0.61,,27.04,0.206
671.16,642.0,0.61,,27.31,0.2053
